"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement"
"","HSS-1955142-M1","HSS-1955142-M1","","","","","","",""
"","HSS-1010180-M1","HSS-1010180-M1","","","","","","",""
"","HSS-1010430-M2","HSS-1010430-M2","","","","","","",""
"","HSS-8008724-M2","HSS-8008724-M2","","","Main Building","Mian Kitchen","B1","",""
"","HSS-1953102-M1","HSS-1953102-M1","","","","","","",""
"","HSS-1953610-M1","HSS-1953610-M1","","","","","","",""
"","HSS-8008818-M1","HSS-8008818-M1","","","Main Building","support clinic clerk","1","",""
"","HSS-8008825-M1","HSS-8008825-M1","","","Main Building","210","2","",""
"","HSS-8009021-M1","HSS-8009021-M1","","","Main Building","ct tech area","1","",""
"","HSS-8009026-M1","HSS-8009026-M1","","","North Tower","N285","2","",""
"","HSS-8009383-M2","HSS-8009383-M2","","","Main Building","1471A","1","",""
"","HSS-1954546-M2","HSS-1954546-M2","","","","","","",""
"","HSS-1954553-M2","HSS-1954553-M2","","","","","","",""
"","HSS-1955092-M1","HSS-1955092-M1","","","","","","",""
"","HSS-1010418-M1","HSS-1010418-M1","","","","","","",""
"","HSS-8008725-M1","HSS-8008725-M1","","","Main Building","ACT Team Room","1","",""
"","HSS-8008729-M1","HSS-8008729-M1","","","Main Building","27","2","",""
"","HSS-1953100-M1","HSS-1953100-M1","","","","","","",""
"","HSS-1953607-M1","HSS-1953607-M1","","","","","","",""
"","HSS-8008818-M2","HSS-8008818-M2","","","Main Building","support clinic clerk","1","",""
"","HSS-8008822-M1","HSS-8008822-M1","","","Main Building","172","1","",""
"","HSS-8008826-M1","HSS-8008826-M1","","","Main Building","Open space","2","",""
"","HSS-8009022-M1","HSS-8009022-M1","","","Richmond Pavilion","245","2","",""
"","HSS-8009027-M1","HSS-8009027-M1","","","Main Building","Northwest Pod","2","",""
"","HSS-8009387-M1","HSS-8009387-M1","","","Main Building","Workstn F11--see Raylene Hooton for dire","2","",""
"","HSS-1954530-M2","HSS-1954530-M2","","","","","","",""
"","HSS-1954551-M2","HSS-1954551-M2","","","","","","",""
"","HSS-1955073-M2","HSS-1955073-M2","","","","","","",""
"","HSS-1010164-M2","HSS-1010164-M2","","","","","","",""
"","HSS-1953600-M1","HSS-1953600-M1","","","","","","",""
"","HSS-8008819-M1","HSS-8008819-M1","","","Main Building","217","2","",""
"","HSS-8008823-M1","HSS-8008823-M1","","","Main Building","Urgent Care Nursing HUB","1","",""
"","HSS-8009024-M1","HSS-8009024-M1","","","Main Building","Rehab Medicine","2","",""
"","HSS-8009382-M1","HSS-8009382-M1","","","Main Building","Speech Office","1","",""
"","HSS-1954549-M2","HSS-1954549-M2","","","","","","",""
"","HSS-1955071-M2","HSS-1955071-M2","","","","","","",""
"","HSS-1011562 -M1","HSS-1011562 -M1","","","","","","",""
"","HSS-1011669-M2","HSS-1011669-M2","","","","","","",""
"","HSS-8008730-M2","HSS-8008730-M2","","","Main Building","28","2","",""
"","HSS-8008735-M1","HSS-8008735-M1","","","Main Building","107","","",""
"","HSS-1953614-M1","HSS-1953614-M1","","","","","","",""
"","HSS-1953635-M1","HSS-1953635-M1","","","","","","",""
"","HSS-8008827-M2","HSS-8008827-M2","","","Main Building","Urgent Care","1","",""
"","HSS-8008832-M1","HSS-8008832-M1","","","South Tower","S274","2","",""
"","HSS-8008967-M1","HSS-8008967-M1","","","Memorial Pavilion","KW222","2","",""
"","HSS-1954705-M1","HSS-1954705-M1","","","","","","",""
"","HSS-1954576-M2","HSS-1954576-M2","","","","","","",""
"","HSS-1954595-M1","HSS-1954595-M1","","","","","","",""
"","HSS-8008931-M1","HSS-8008931-M1","","","Main Building","Emergency Room - main","1","",""
"","HSS-8008934-M1","HSS-8008934-M1","","","Main Building","Emergency Department  (computer second f","1","",""
"","HSS-8008736-M1","HSS-8008736-M1","","","Main Building","14","2","",""
"","HSS-1953633-M1","HSS-1953633-M1","","","","","","",""
"","HSS-8008832-M2","HSS-8008832-M2","","","South Tower","S274","2","",""
"","HSS-8008975-M1","HSS-8008975-M1","","","","","1","",""
"","HSS-1952564-M1","HSS-1952564-M1","","","","","","",""
"","HSS-1954591-M1","HSS-1954591-M1","","","","","","",""
"","HSS-8008931-M2","HSS-8008931-M2","","","Main Building","Emergency Room - main","1","",""
"","HSS-8008935-M1","HSS-8008935-M1","","","Main Building","PAR RECOVERY","3","",""
"","HSS-1011208-M1","HSS-1011208-M1","","","","","","",""
"","HSS-8008737-M1","HSS-8008737-M1","","","Main Building","11","1","",""
"","HSS-8008749-M1","HSS-8008749-M1","","","Main Building","Triage Desk on left when looking at fron","1","",""
"","HSS-1953617-M2","HSS-1953617-M2","","","","","","",""
"","HSS-1953638-M2","HSS-1953638-M2","","","","","","",""
"","HSS-8008830-M1","HSS-8008830-M1","","","Main Building","Kitchen","G","",""
"","HSS-1954703-M1","HSS-1954703-M1","","","","","","",""
"","HSS-8008970-M1","HSS-8008970-M1","","","Diagnostic & Treatment","DT0135","","",""
"","HSS-1954583-M1","HSS-1954583-M1","","","","","","",""
"","HSS-1954587-M1","HSS-1954587-M1","","","","","","",""
"","HSS-8008921-M1","HSS-8008921-M1","","","Eric Martin Pavilion","201-A","2","",""
"","HSS-8008929-M1","HSS-8008929-M1","","","Memorial Pavilion","WW107A","1","",""
"","HSS-8008932-M1","HSS-8008932-M1","","","Main Building","CDH rm 1093","G","",""
"","HSS-8008936-M1","HSS-8008936-M1","","","Main Building","16","1","",""
"","HSS-8000902-M2","HSS-8000902-M2","","VIHA-NRGH-Nanaimo Regional General Hospital","","","","",""
"","HSS-1010619-M1","HSS-1010619-M1","","","","","","",""
"","HSS-1012046-M1","HSS-1012046-M1","","","","","","",""
"","HSS-8008734-M1","HSS-8008734-M1","","","Main Building","8","1","",""
"","HSS-8008737-M2","HSS-8008737-M2","","","Main Building","11","1","",""
"","HSS-8008750-M1","HSS-8008750-M1","","","Main Building","B Pod","1","",""
"","HSS-1953615-M2","HSS-1953615-M2","","","","","","",""
"","HSS-1953636-M2","HSS-1953636-M2","","","","","","",""
"","HSS-8008827-M1","HSS-8008827-M1","","","Main Building","Urgent Care","1","",""
"","HSS-8008831-M1","HSS-8008831-M1","","","Main Building","221","1","",""
"","HSS-1955075-M1","HSS-1955075-M1","","","","","","",""
"","HSS-1954578-M2","HSS-1954578-M2","","","","","","",""
"","HSS-1954596-M2","HSS-1954596-M2","","","","","","",""
"","HSS-8008930-M1","HSS-8008930-M1","","","Main Building","Reception area Efilm Station","1","",""
"","HSS-8008933-M1","HSS-8008933-M1","","","Main Building","1104 U/S entrance area","G","",""
"","HSS-8008937-M1","HSS-8008937-M1","","","Main Building","Room 1083  Transfusion Medicine","1","",""
"","HSS-1952759-M1","HSS-1952759-M1","","","","","","",""
"","HSS-8008751-M1","HSS-8008751-M1","","","Main Building","C2 pod","1","",""
"","HSS-8008754-M1","HSS-8008754-M1","","","Main Building","C2 Pod","1","",""
"","HSS-8008757-M1","HSS-8008757-M1","","","Main Building","Back Registration area","G","",""
"","HSS-8008760-M1","HSS-8008760-M1","","","Main Building","G200","G","",""
"","HSS-8008762-M1","HSS-8008762-M1","","","Main Building","Activity Swing Office","G","",""
"","HSS-1953672-M1","HSS-1953672-M1","","","","","","",""
"","HSS-1954603-M1","HSS-1954603-M1","","","","","","",""
"LD024506LEG","HSS-1954606-M1","HSS-1954606-M1","","","","","","",""
"","HSS-1954746-M2","HSS-1954746-M2","","","","","","",""
"","HSS-8008938-M1","HSS-8008938-M1","","","Main Building","d1139","1","",""
"","HSS-8008944-M1","HSS-8008944-M1","","","Main Building","Screening Mammography","1","",""
"","HSS-8008946-M2","HSS-8008946-M2","","","Eric Martin Pavilion","208-A","2","",""
"","HSS-8008949-M1","HSS-8008949-M1","","","Eric Martin Pavilion","418","4","",""
"","HSS-8008951-M2","HSS-8008951-M2","","","Eric Martin Pavilion","208-A","2","",""
"LD045816LEG","VTM01233 Thinkvision P24q-10","","","","","G253","","",""
"","HSS-1012087-M1","HSS-1012087-M1","","","","","","",""
"","HSS-1012234-M2","HSS-1012234-M2","","","","","","",""
"","HSS-1952642-M1","HSS-1952642-M1","","","","","","",""
"","HSS-8008752-M1","HSS-8008752-M1","","","Main Building","B Pod","1","",""
"","HSS-8008755-M1","HSS-8008755-M1","","","Main Building","E0014","G","",""
"","HSS-8008758-M1","HSS-8008758-M1","","","Main Building","318B","3","",""
"","HSS-8008760-M2","HSS-8008760-M2","","","Main Building","G200","G","",""
"","HSS-1953655-M1","HSS-1953655-M1","","","","","","",""
"","HSS-1953666-M1","HSS-1953666-M1","","","","","","",""
"","HSS-1954745-M1","HSS-1954745-M1","","","","","","",""
"","HSS-8008941-M1","HSS-8008941-M1","","","Main Building","Screening Mammography","1","",""
"","HSS-8008945-M1","HSS-8008945-M1","","","Eric Martin Pavilion","403","4","",""
"","HSS-8008947-M1","HSS-8008947-M1","","","Eric Martin Pavilion","208-A","2","",""
"","HSS-8008949-M2","HSS-8008949-M2","","","Eric Martin Pavilion","418","4","",""
"","HSS-8008952-M1","HSS-8008952-M1","","","Eric Martin Pavilion","202-A","2","",""
"","HSS-1952596-M2","HSS-1952596-M2","","","","","","",""
"","HSS-8008752-M2","HSS-8008752-M2","","","Main Building","B Pod","1","",""
"","HSS-8008755-M2","HSS-8008755-M2","","","Main Building","E0014","G","",""
"","HSS-8008758-M2","HSS-8008758-M2","","","Main Building","318B","3","",""
"","HSS-8008761-M1","HSS-8008761-M1","","","Main Building","B013","B","",""
"","HSS-1953664-M1","HSS-1953664-M1","","","","","","",""
"","HSS-1954651-M1","HSS-1954651-M1","","","","","","",""
"","HSS-1954599-M1","HSS-1954599-M1","","","","","","",""
"","HSS-8008942-M1","HSS-8008942-M1","","","Main Building","Screening Mammography","1","",""
"","HSS-8008945-M2","HSS-8008945-M2","","","Eric Martin Pavilion","403","4","",""
"","HSS-8008947-M2","HSS-8008947-M2","","","Eric Martin Pavilion","208-A","2","",""
"","HSS-8008950-M1","HSS-8008950-M1","","","Main Building","1235","1","",""
"","HSS-8008952-M2","HSS-8008952-M2","","","Eric Martin Pavilion","202-A","2","",""
"","HSS-8003947-M2","HSS-8003947-M2","","","","","","",""
"","HSS-1952578-M2","HSS-1952578-M2","","","","","","",""
"","HSS-1952792-M1","HSS-1952792-M1","","","","","","",""
"","HSS-8008753-M1","HSS-8008753-M1","","","Main Building","B pod","1","",""
"","HSS-8008756-M1","HSS-8008756-M1","","","Main Building","G011A","G","",""
"","HSS-8008759-M1","HSS-8008759-M1","","","Main Building","G0027","G","",""
"","HSS-8008761-M2","HSS-8008761-M2","","","Main Building","B013","B","",""
"","HSS-1953724-M1","HSS-1953724-M1","","","","","","",""
"","HSS-1954610-M1","HSS-1954610-M1","","","","","","",""
"","HSS-8008943-M1","HSS-8008943-M1","","","Main Building","Screening Mammography","1","",""
"","HSS-8008946-M1","HSS-8008946-M1","","","Eric Martin Pavilion","208-A","2","",""
"","HSS-8008951-M1","HSS-8008951-M1","","","Eric Martin Pavilion","208-A","2","",""
"","HSS-8008953-M1","HSS-8008953-M1","","","Royal Block","245","2","",""
"","HSS-1952974-M2","HSS-1952974-M2","","","","","","",""
"","HSS-1954514-M1","HSS-1954514-M1","","","","","","",""
"","HSS-8008879-M1","HSS-8008879-M1","","","Main Building","Reception Area","1","",""
"","HSS-8008882-M2","HSS-8008882-M2","","","Main Building","C4","1","",""
"","HSS-8008886-M1","HSS-8008886-M1","","","Main Building","E0014 Basement of Emergency","B","",""
"","HSS-1955030-M1","HSS-1955030-M1","","","","","","",""
"","HSS-1955056-M1","HSS-1955056-M1","","","","","","",""
"","HSS-1010133-M1","HSS-1010133-M1","","","","","","",""
"","HSS-1952944-M2","HSS-1952944-M2","","","","","","",""
"","HSS-1953068-M1","HSS-1953068-M1","","","","","","",""
"","HSS-1954512-M1","HSS-1954512-M1","","","","","","",""
"","HSS-8008880-M1","HSS-8008880-M1","","","Main Building","CDU","1","",""
"","HSS-8008883-M1","HSS-8008883-M1","","VIHA-NWR-Nanaimo Waddington Road","Main Building","1022","1","",""
"","HSS-1955023-M1","HSS-1955023-M1","","VIHA-CRG-Campbell River General Hospital-Main Building","","","","",""
"","HSS-1955053-M1","HSS-1955053-M1","","","","","","",""
"","HSS-1010130-M1","HSS-1010130-M1","","","","","","",""
"","HSS-1010143-M1","HSS-1010143-M1","","","","","","",""
"","HSS-1952942-M1","HSS-1952942-M1","","","","","","",""
"","HSS-1953024-M1","HSS-1953024-M1","","","","","","",""
"","HSS-8009001-M1","HSS-8009001-M1","","","Main Building","PACU","2","",""
"","HSS-1954497-M2","HSS-1954497-M2","","","","","","",""
"","HSS-1954527-M1","HSS-1954527-M1","","","","","","",""
"","HSS-8008881-M1","HSS-8008881-M1","","","Main Building","ED, E0032","1","",""
"","HSS-8008884-M1","HSS-8008884-M1","","","Main Building","ED, Consult Rm 1203","1","",""
"","HSS-1010140-M2","HSS-1010140-M2","","","","","","",""
"","HSS-1952938-M1","HSS-1952938-M1","","","","","","",""
"","HSS-1952982-M1","HSS-1952982-M1","","","","","","",""
"","HSS-1953785-M1","HSS-1953785-M1","","","","","","",""
"","HSS-1954520-M1","HSS-1954520-M1","","","","","","",""
"","HSS-8008878-M1","HSS-8008878-M1","","","Main Building","Reception Area","G","",""
"","HSS-8008882-M1","HSS-8008882-M1","","","Main Building","C4","1","",""
"PC034753LEG","HSS-8008885-M1","HSS-8008885-M1","","VIHA-RJH-Royal Jubilee Hospital","Patient Care Center","PCC-S684","6","",""
"","HSS-1955034-M1","HSS-1955034-M1","","","","","","",""
"","HSS-1955058-M1","HSS-1955058-M1","","","","","","",""
"","HSS-1010179-M1","HSS-1010179-M1","","","","","","",""
"","HSS-8008722-M1","HSS-8008722-M1","","","Main Building","Emergency Clinical Coordinator's Office","1","",""
"","HSS-1953068-M2","HSS-1953068-M2","","","","","","",""
"","HSS-1953606-M2","HSS-1953606-M2","","","","","","",""
"","HSS-1954530-M1","HSS-1954530-M1","","","","","","",""
"","HSS-1954551-M1","HSS-1954551-M1","","","","","","",""
"","HSS-8008917-M1","HSS-8008917-M1","","","Diagnostic & Treatment","DT2151","2","",""
"","HSS-1955073-M1","HSS-1955073-M1","","","","","","",""
"","HSS-8008990-M2","HSS-8008990-M2","","","Main Building","N 258","G","",""
"","HSS-8008995-M1","HSS-8008995-M1","","","Main Building","RB247","2","",""
"PC050069LEG","PC050069","HSS-8008997-M1","","","Main Building","Rm1111 Ultrasound Supervisor","1","",""
"","HSS-8009000-M3","HSS-8009000-M3","","","Main Building","4019","4","",""
"","HSS-1010164-M1","HSS-1010164-M1","","","","","","",""
"","HSS-1010247-M1","HSS-1010247-M1","","","","","","",""
"","HSS-8008720-M1","HSS-8008720-M1","","VIHA-NRGH-Nanaimo Regional General Hospital","Main Building","Admin","1","",""
"","HSS-8008723-M1","HSS-8008723-M1","","","Sunshine Lodge","PWNI","G","",""
"","HSS-1953599-M2","HSS-1953599-M2","","","","","","",""
"","HSS-1954549-M1","HSS-1954549-M1","","","","","","",""
"","HSS-8008914-M1","HSS-8008914-M1","","","Diagnostic & Treatment","Endoscopy Patient Care Area","1","",""
"","HSS-8008918-M1","HSS-8008918-M1","","","Main Building","B211","2","",""
"","HSS-8000042-M3","HSS-8000042-M3","","VIHA-RJH-Royal Jubilee Hospital","","","","",""
"","HSS-8008992-M1","HSS-8008992-M1","","","Jack Ledger Building","A016","1","",""
"","HSS-8008995-M2","HSS-8008995-M2","","","Main Building","RB247","2","",""
"","HSS-8008999-M1","HSS-8008999-M1","","","Main Building","4037","4","",""
"","HSS-1010187-M2","HSS-1010187-M2","","","","","","",""
"","HSS-1010436-M2","HSS-1010436-M2","","","","","","",""
"","HSS-8008718-M1","HSS-8008718-M1","","","Main Building","MI Reception","G","",""
"","HSS-8008720-M2","HSS-8008720-M2","","","Main Building","Reception","1","",""
"","HSS-1953261-M2","HSS-1953261-M2","","","","","","",""
"","HSS-1953611-M2","HSS-1953611-M2","","","","","","",""
"","HSS-8008915-M1","HSS-8008915-M1","","","Royal Block","RB449","4","",""
"","HSS-1955069-M2","HSS-1955069-M2","","","","","","",""
"","HSS-1955141-M2","HSS-1955141-M2","","","","","","",""
"","HSS-8008993-M1","HSS-8008993-M1","","","Main Building","125","1","",""
"","HSS-8009000-M1","HSS-8009000-M1","","","Main Building","4019","4","",""
"","HSS-1010179-M2","HSS-1010179-M2","","","","","","",""
"","HSS-1010430-M1","HSS-1010430-M1","","","","","","",""
"","HSS-8008718-M2","HSS-8008718-M2","","","Main Building","MI Reception","G","",""
"","HSS-8008721-M1","HSS-8008721-M1","","","Main Building","Medical Device Reprocessing","B","",""
"","HSS-1953101-M2","HSS-1953101-M2","","","","","","",""
"","HSS-1953608-M2","HSS-1953608-M2","","","","","","",""
"","HSS-1954546-M1","HSS-1954546-M1","","","","","","",""
"","HSS-1954553-M1","HSS-1954553-M1","","","","","","",""
"","HSS-8008916-M1","HSS-8008916-M1","","","Patient Care Centre","S 706","7","",""
"","HSS-1955085-M1","HSS-1955085-M1","","","","","","",""
"","HSS-8008990-M1","HSS-8008990-M1","","","Main Building","N 258","G","",""
"","HSS-8008994-M1","HSS-8008994-M1","","","Memorial Pavilion","HW103","1","",""
"","HSS-8008996-M2","HSS-8008996-M2","","","Memorial Pavilion","WW209","2","",""
"PC021582LEG","PC021582","HSS-8009000-M2","","","Main Building","4019","4","",""
"","HSS-1010710-M2","HSS-1010710-M2","","","","","","",""
"","HSS-1012074-M2","HSS-1012074-M2","","","","","","",""
"","HSS-1953617-M1","HSS-1953617-M1","","","","","","",""
"","HSS-1953638-M1","HSS-1953638-M1","","","","","","",""
"","HSS-8008836-M1","HSS-8008836-M1","","","Main Building","Margot's Office","G","",""
"","HSS-8008838-M2","HSS-8008838-M2","","","Main Building","3116","3","",""
"","HSS-8008841-M1","HSS-8008841-M1","","","Main Building","2024","2","",""
"","HSS-8008844-M1","HSS-8008844-M1","","","North Tower","3601","3","",""
"","HSS-1954582-M1","HSS-1954582-M1","","","","","","",""
"","HSS-1954586-M1","HSS-1954586-M1","","","","","","",""
"","HSS-8008920-M1","HSS-8008920-M1","","","Main Building","a202","2","",""
"","HSS-1010616-M1","HSS-1010616-M1","","","","","","",""
"","HSS-1012045-M1","HSS-1012045-M1","","","","","","",""
"","HSS-1953615-M1","HSS-1953615-M1","","","","","","",""
"","HSS-1953636-M1","HSS-1953636-M1","","","","","","",""
"","HSS-8008839-M1","HSS-8008839-M1","","","Main Building","sus2708","2","",""
"","HSS-8008842-M1","HSS-8008842-M1","","","Main Building","#2708 (inside the Stroke Rapid Assessmen","2","",""
"","HSS-8008845-M1","HSS-8008845-M1","","","Main Building","N3751","3","",""
"","HSS-1954578-M1","HSS-1954578-M1","","","","","","",""
"","HSS-1954596-M1","HSS-1954596-M1","","","","","","",""
"","HSS-1011669-M1","HSS-1011669-M1","","","","","","",""
"","HSS-1953634-M2","HSS-1953634-M2","","","","","","",""
"","HSS-8008834-M2","HSS-8008834-M2","","","Main Building","2704- Stroke Rapid Assessment UNit","1","",""
"","HSS-8008839-M2","HSS-8008839-M2","","","Main Building","sus2708","2","",""
"","HSS-8008842-M2","HSS-8008842-M2","","","Main Building","#2708 (inside the Stroke Rapid Assessmen","2","",""
"","HSS-1954576-M1","HSS-1954576-M1","","","","","","",""
"","HSS-1954594-M1","HSS-1954594-M1","","","","","","",""
"","HSS-8008918-M2","HSS-8008918-M2","","","Main Building","B211","2","",""
"","HSS-1011582-M1","HSS-1011582-M1","","","","","","",""
"","HSS-1953632-M2","HSS-1953632-M2","","","","","","",""
"","HSS-8008835-M1","HSS-8008835-M1","","","Main Building","H&CC Sooke Satellite office","1","",""
"","HSS-8008838-M1","HSS-8008838-M1","","","Main Building","3116","3","",""
"","HSS-8008840-M1","HSS-8008840-M1","","","Main Building","1503","1","",""
"","HSS-1954590-M1","HSS-1954590-M1","","","","","","",""
